"ano_q","ibge_id_q","municipio","dependencia_id_q","ciclo_id_q","nota_mt_q","nota_lp_q","ideb_q","aprovacao_q","abandono_q","see","idh_municipal","idh_renda","idh_longevidade","idh_educacao","infra","see_idh_educacao"
"2023","5105903","Nobres","Estadual","AI",3.20491287003989,4.84808102345416,5.6,100,0,1,0.699,0.675,0.827,0.611,7,0.611
"2023","5105903","Nobres","Estadual","AF",5.74485329875183,5.82382410242138,4.9,99.5,0.5,1,0.699,0.675,0.827,0.611,7,0.611
"2023","5105903","Nobres","Municipal","AI",0.788368675204702,2.13352878464819,4.8,100,0,0,0.699,0.675,0.827,0.611,4,0
"2023","5105903","Nobres","Municipal","AF",3.8645546292156,3.98271087315489,4.8,100,0,0,0.699,0.675,0.827,0.611,4,0
"2015","5106000","Nortelândia","Estadual","AI",2.65855581840712,3.13422428820453,5.2,98.1,0,1,0.702,0.653,0.793,0.668,5,0.668
"2015","5106000","Nortelândia","Estadual","AF",5.08377760853008,6.98272601185223,5,98.8,1.2,1,0.702,0.653,0.793,0.668,9,0.668
"2015","5106000","Nortelândia","Municipal","AI",5.87360594795539,5.88611272515979,6.2,100,0,0,0.702,0.653,0.793,0.668,6,0
"2015","5106000","Nortelândia","Municipal","AF",4.92988243851418,5.46460366283845,6.2,100,0,0,0.702,0.653,0.793,0.668,5,0
"2017","5106000","Nortelândia","Estadual","AI",2.94882064975523,3.51940968880334,5.5,100,0,1,0.702,0.653,0.793,0.668,6,0.668
"2017","5106000","Nortelândia","Estadual","AF",4.58757062146893,6.21105160662123,4.9,90.9,3.9,1,0.702,0.653,0.793,0.668,8,0.668
"2017","5106000","Nortelândia","Municipal","AI",3.9190031152648,4.39952946208962,5.8,100,0,0,0.702,0.653,0.793,0.668,5,0
"2017","5106000","Nortelândia","Municipal","AF",4.92988243851418,5.46460366283845,5.8,0,0,0,0.702,0.653,0.793,0.668,5,0
"2019","5106000","Nortelândia","Estadual","AI",5.13561582925745,5.98087739032621,5.7,100,0,1,0.702,0.653,0.793,0.668,9,0.668
"2019","5106000","Nortelândia","Estadual","AF",5.41455904992302,5.22015986993632,4.5,95.1,1.2,1,0.702,0.653,0.793,0.668,7,0.668
"2019","5106000","Nortelândia","Municipal","AI",4.39195197865718,7.17660292463442,6.1,100,0,0,0.702,0.653,0.793,0.668,6,0
"2019","5106000","Nortelândia","Municipal","AF",4.92988243851418,5.46460366283845,6.1,0,0,0,0.702,0.653,0.793,0.668,5,0
"2021","5106000","Nortelândia","Estadual","AI",4.28000200583488,5.43208915668539,6.1,0,0,1,0.702,0.653,0.793,0.668,9,0.668
"2021","5106000","Nortelândia","Estadual","AF",4.64374482187241,5.36747214223113,4.4,87.5,0,1,0.702,0.653,0.793,0.668,7,0.668
"2021","5106000","Nortelândia","Municipal","AI",4.78170478170478,6.11048982330575,5.6,100,0,0,0.702,0.653,0.793,0.668,4,0
"2021","5106000","Nortelândia","Municipal","AF",4.92988243851418,5.46460366283845,5.6,100,0,0,0.702,0.653,0.793,0.668,4,0
"2023","5106000","Nortelândia","Estadual","AI",4.28000200583488,5.43208915668539,5.6,100,0,1,0.702,0.653,0.793,0.668,6,0.668
"2023","5106000","Nortelândia","Estadual","AF",4.91976009077646,3.54160868355135,4.6,100,0,1,0.702,0.653,0.793,0.668,8,0.668
"2023","5106000","Nortelândia","Municipal","AI",4.53075792567709,7.24946695095949,6.1,100,0,0,0.702,0.653,0.793,0.668,4,0
"2023","5106000","Nortelândia","Municipal","AF",4.92988243851418,5.46460366283845,6.1,100,0,0,0.702,0.653,0.793,0.668,6,0
"2015","5106109","Nossa Senhora do Livramento","Estadual","AI",2.81401374338177,2.69262056943638,5.2,100,0,1,0.638,0.6,0.82,0.529,8,0.529
"2015","5106109","Nossa Senhora do Livramento","Estadual","AF",2.77100787001777,2.64783759929391,4,87,2.1,1,0.638,0.6,0.82,0.529,5,0.529
"2015","5106109","Nossa Senhora do Livramento","Municipal","AI",2.02771206488679,2.22196397443347,5,100,0,0,0.638,0.6,0.82,0.529,3,0
"2015","5106109","Nossa Senhora do Livramento","Municipal","AF",2.26961157654227,1.99218257470684,3.9,100,0,0,0.638,0.6,0.82,0.529,5,0
"2017","5106109","Nossa Senhora do Livramento","Estadual","AI",2.42367601246106,3.65201582718426,5.4,100,0,1,0.638,0.6,0.82,0.529,10,0.529
"2017","5106109","Nossa Senhora do Livramento","Estadual","AF",1.03483992467043,2.65092502434275,3.8,89.8,6.1,1,0.638,0.6,0.82,0.529,10,0.529
"2017","5106109","Nossa Senhora do Livramento","Municipal","AI",3.16510903426791,3.86910490856593,5.5,98.8333333333333,1.16666666666667,0,0.638,0.6,0.82,0.529,6,0
"2017","5106109","Nossa Senhora do Livramento","Municipal","AF",4.44256120527307,5.12901655306718,4.6,100,0,0,0.638,0.6,0.82,0.529,3,0
"2019","5106109","Nossa Senhora do Livramento","Estadual","AI",1.77634504224099,2.45106861642295,4.8,100,0,1,0.638,0.6,0.82,0.529,7,0.529
"2019","5106109","Nossa Senhora do Livramento","Estadual","AF",2.27543099161778,2.95017659742937,4.8,94.7,0,1,0.638,0.6,0.82,0.529,8,0.529
"2019","5106109","Nossa Senhora do Livramento","Municipal","AI",2.50029536632761,3.16198612932947,4.8,100,0,0,0.638,0.6,0.82,0.529,4,0
"2019","5106109","Nossa Senhora do Livramento","Municipal","AF",2.27543099161778,2.95017659742937,4.8,100,0,0,0.638,0.6,0.82,0.529,5,0
"2021","5106109","Nossa Senhora do Livramento","Estadual","AI",2.50029536632761,3.16198612932947,4.8,100,0,1,0.638,0.6,0.82,0.529,6,0.529
"2021","5106109","Nossa Senhora do Livramento","Estadual","AF",2.27543099161778,2.95017659742937,4.8,100,0,1,0.638,0.6,0.82,0.529,6,0.529
"2021","5106109","Nossa Senhora do Livramento","Municipal","AI",0,0,3.8,100,0,0,0.638,0.6,0.82,0.529,5,0
"2021","5106109","Nossa Senhora do Livramento","Municipal","AF",2.27543099161778,2.95017659742937,3.8,100,0,0,0.638,0.6,0.82,0.529,3,0
"2023","5106109","Nossa Senhora do Livramento","Estadual","AI",3.36132689481419,4.65618336886994,5.6,100,0,1,0.638,0.6,0.82,0.529,7,0.529
"2023","5106109","Nossa Senhora do Livramento","Estadual","AF",0.859134381585344,2.33092123573615,4,100,0,1,0.638,0.6,0.82,0.529,6,0.529
"2023","5106109","Nossa Senhora do Livramento","Municipal","AI",4.43418013856813,5.75293176972281,5.9,100,0,0,0.638,0.6,0.82,0.529,3,0
"2023","5106109","Nossa Senhora do Livramento","Municipal","AF",2.27543099161778,2.95017659742937,5.9,100,0,0,0.638,0.6,0.82,0.529,5,0
"2015","5106158","Nova Bandeirantes","Estadual","AI",4.58375577334685,4.13131900058106,5.7,100,0,1,0.65,0.696,0.842,0.469,7,0.469
"2015","5106158","Nova Bandeirantes","Estadual","AF",6.22873825844123,7.75438154078931,5.2,96.6,1.7,1,0.65,0.696,0.842,0.469,9,0.469
"2015","5106158","Nova Bandeirantes","Municipal","AI",3.37501408133379,4.78675188843695,5.6,98.0333333333333,1.96666666666667,0,0.65,0.696,0.842,0.469,5,0
"2015","5106158","Nova Bandeirantes","Municipal","AF",4.84133028687484,5.59576345984113,4.6,91.7,8.3,0,0.65,0.696,0.842,0.469,5,0
"2017","5106158","Nova Bandeirantes","Estadual","AI",5.64396973742768,6.10843760025666,6.5,50,0,1,0.65,0.696,0.842,0.469,9,0.469
"2017","5106158","Nova Bandeirantes","Estadual","AF",7.3427495291902,8.13047711781889,5.7,98.1,0,1,0.65,0.696,0.842,0.469,5,0.469
"2017","5106158","Nova Bandeirantes","Municipal","AI",3.74365821094793,4.20917548925249,5.6,98.7,1.3,0,0.65,0.696,0.842,0.469,4,0
"2017","5106158","Nova Bandeirantes","Municipal","AF",4.07627118644068,5.54162609542356,4.7,92.3,5.1,0,0.65,0.696,0.842,0.469,6,0
"2019","5106158","Nova Bandeirantes","Estadual","AI",6.05935971542908,6.07424071991001,6.1,50,0,1,0.65,0.696,0.842,0.469,6,0.469
"2019","5106158","Nova Bandeirantes","Estadual","AF",7.26962832636904,5.9924129521745,4.9,89.5,10.5,1,0.65,0.696,0.842,0.469,10,0.469
"2019","5106158","Nova Bandeirantes","Municipal","AI",4.89643489378222,5.49716753109164,4.9,98.4666666666667,1.53333333333333,0,0.65,0.696,0.842,0.469,4,0
"2019","5106158","Nova Bandeirantes","Municipal","AF",4.14998900373873,4.65655060289934,4.4,98,2,0,0.65,0.696,0.842,0.469,4,0
"2021","5106158","Nova Bandeirantes","Estadual","AI",6.29360129360129,7.16506374412883,6,100,0,1,0.65,0.696,0.842,0.469,9,0.469
"2021","5106158","Nova Bandeirantes","Estadual","AF",5.62334277285544,6.2298780917588,6,96.5,0,1,0.65,0.696,0.842,0.469,9,0.469
"2021","5106158","Nova Bandeirantes","Municipal","AI",3.82651882651883,4.11429210467457,5,100,0,0,0.65,0.696,0.842,0.469,3,0
"2021","5106158","Nova Bandeirantes","Municipal","AF",5.62334277285544,6.2298780917588,5,100,0,0,0.65,0.696,0.842,0.469,6,0
"2023","5106158","Nova Bandeirantes","Estadual","AI",4.89643489378222,5.49716753109164,5,100,0,1,0.65,0.696,0.842,0.469,8,0.469
"2023","5106158","Nova Bandeirantes","Estadual","AF",5.45469281893338,5.93793487336487,4.9,100,0,1,0.65,0.696,0.842,0.469,6,0.469
"2023","5106158","Nova Bandeirantes","Municipal","AI",5.64560151165232,7.38805970149254,6.4,100,0,0,0.65,0.696,0.842,0.469,5,0
"2023","5106158","Nova Bandeirantes","Municipal","AF",5.62334277285544,6.2298780917588,6.4,100,0,0,0.65,0.696,0.842,0.469,4,0
"2015","5106174","Nova Nazaré","Estadual","AI",3.37262092864711,4.61055200434726,4.2,92.45,0,1,0.595,0.621,0.793,0.427,8,0.427
"2015","5106174","Nova Nazaré","Estadual","AF",5.2506336623931,5.87822673199841,4.2,92.45,0,1,0.595,0.621,0.793,0.427,7,0.427
"2015","5106174","Nova Nazaré","Municipal","AI",4.15343021290977,5.67693201626961,2.9,57.1,2.9,0,0.595,0.621,0.793,0.427,7,0
"2015","5106174","Nova Nazaré","Municipal","AF",5.2506336623931,5.87822673199841,2.9,57.1,2.9,0,0.595,0.621,0.793,0.427,6,0
"2017","5106174","Nova Nazaré","Estadual","AI",3.37262092864711,4.61055200434726,2.9,0,0,1,0.595,0.621,0.793,0.427,7,0.427
"2017","5106174","Nova Nazaré","Estadual","AF",5.2506336623931,5.87822673199841,2.9,0,0,1,0.595,0.621,0.793,0.427,8,0.427
"2017","5106174","Nova Nazaré","Municipal","AI",3.88696039163329,5.21762378355256,4.9,88.9333333333333,0,0,0.595,0.621,0.793,0.427,6,0
"2017","5106174","Nova Nazaré","Municipal","AF",3.28813559322034,4.76509250243428,4.2,100,0,0,0.595,0.621,0.793,0.427,5,0
"2019","5106174","Nova Nazaré","Estadual","AI",3.37262092864711,4.61055200434726,4.2,0,0,1,0.595,0.621,0.793,0.427,7,0.427
"2019","5106174","Nova Nazaré","Estadual","AF",5.2506336623931,5.87822673199841,4.2,0,0,1,0.595,0.621,0.793,0.427,10,0.427
"2019","5106174","Nova Nazaré","Municipal","AI",3.37262092864711,4.61055200434726,4.2,95.9666666666667,0,0,0.595,0.621,0.793,0.427,3,0
"2019","5106174","Nova Nazaré","Municipal","AF",5.2506336623931,5.87822673199841,4.2,81.6,7.9,0,0.595,0.621,0.793,0.427,3,0
"2021","5106174","Nova Nazaré","Estadual","AI",3.37262092864711,4.61055200434726,4.2,81.6,7.9,1,0.595,0.621,0.793,0.427,9,0.427
"2021","5106174","Nova Nazaré","Estadual","AF",7.21313173156586,6.99136096156254,5.4,100,0,1,0.595,0.621,0.793,0.427,7,0.427
"2021","5106174","Nova Nazaré","Municipal","AI",3.37262092864711,4.61055200434726,5.4,98.9666666666667,1.03333333333333,0,0.595,0.621,0.793,0.427,6,0
"2021","5106174","Nova Nazaré","Municipal","AF",5.2506336623931,5.87822673199841,5.4,98.9666666666667,1.03333333333333,0,0.595,0.621,0.793,0.427,6,0
"2023","5106174","Nova Nazaré","Estadual","AI",3.37262092864711,4.61055200434726,5.4,98.9666666666667,1.03333333333333,1,0.595,0.621,0.793,0.427,6,0.427
"2023","5106174","Nova Nazaré","Estadual","AF",5.2506336623931,5.87822673199841,5.4,100,0,1,0.595,0.621,0.793,0.427,7,0.427
"2023","5106174","Nova Nazaré","Municipal","AI",2.07747218139828,2.93710021321962,5.1,100,0,0,0.595,0.621,0.793,0.427,4,0
"2023","5106174","Nova Nazaré","Municipal","AF",5.2506336623931,5.87822673199841,5.1,100,0,0,0.595,0.621,0.793,0.427,7,0
"2015","5106182","Nova Lacerda","Estadual","AI",4.12378844162644,4.6991002494933,4.7,97.1,0,1,0.636,0.643,0.825,0.485,8,0.485
"2015","5106182","Nova Lacerda","Estadual","AF",5.240781752634,5.31669061077112,4.7,97.1,0,1,0.636,0.643,0.825,0.485,7,0.485
"2015","5106182","Nova Lacerda","Municipal","AI",4.83158724794412,4.57757117954678,5.6,99.3333333333333,0.666666666666667,0,0.636,0.643,0.825,0.485,3,0
"2015","5106182","Nova Lacerda","Municipal","AF",6.5981213505966,8.136426680116,5.2,98.2,0,0,0.636,0.643,0.825,0.485,5,0
"2017","5106182","Nova Lacerda","Estadual","AI",4.12378844162644,4.6991002494933,5.2,0,0,1,0.636,0.643,0.825,0.485,7,0.485
"2017","5106182","Nova Lacerda","Estadual","AF",5.240781752634,5.31669061077112,5.2,0,0,1,0.636,0.643,0.825,0.485,6,0.485
"2017","5106182","Nova Lacerda","Municipal","AI",3.48909657320872,3.91295048657897,5.6,100,0,0,0.636,0.643,0.825,0.485,5,0
"2017","5106182","Nova Lacerda","Municipal","AF",3.57909604519774,3.69401168451801,4.4,94.9,5.1,0,0.636,0.643,0.825,0.485,7,0
"2019","5106182","Nova Lacerda","Estadual","AI",4.12378844162644,4.6991002494933,4.4,0,0,1,0.636,0.643,0.825,0.485,7,0.485
"2019","5106182","Nova Lacerda","Estadual","AF",5.240781752634,5.31669061077112,4.4,0,0,1,0.636,0.643,0.825,0.485,10,0.485
"2019","5106182","Nova Lacerda","Municipal","AI",3.85504668741663,4.607424071991,5.4,95.8333333333333,2.33333333333333,0,0.636,0.643,0.825,0.485,3,0
"2019","5106182","Nova Lacerda","Municipal","AF",6.28546294259952,5.11719279230457,4.6,97.1,0,0,0.636,0.643,0.825,0.485,5,0
"2021","5106182","Nova Lacerda","Estadual","AI",4.12378844162644,4.6991002494933,4.6,97.1,0,1,0.636,0.643,0.825,0.485,6,0.485
"2021","5106182","Nova Lacerda","Estadual","AF",5.240781752634,5.31669061077112,4.6,97.1,0,1,0.636,0.643,0.825,0.485,9,0.485
"2021","5106182","Nova Lacerda","Municipal","AI",3.65211365211365,4.55267278013867,5.1,96.4666666666667,0,0,0.636,0.643,0.825,0.485,5,0
"2021","5106182","Nova Lacerda","Municipal","AF",4.756628003314,4.34080380618505,4.7,100,0,0,0.636,0.643,0.825,0.485,6,0
"2023","5106182","Nova Lacerda","Estadual","AI",4.12378844162644,4.6991002494933,4.7,100,0,1,0.636,0.643,0.825,0.485,8,0.485
"2023","5106182","Nova Lacerda","Estadual","AF",5.240781752634,5.31669061077112,4.7,100,0,1,0.636,0.643,0.825,0.485,9,0.485
"2023","5106182","Nova Lacerda","Municipal","AI",4.79109804744909,5.84488272921109,6,100,0,0,0.636,0.643,0.825,0.485,7,0
"2023","5106182","Nova Lacerda","Municipal","AF",4.98460042146215,5.29501809073198,4.7,96.3,1.3,0,0.636,0.643,0.825,0.485,6,0
"2015","5106190","Nova Santa Helena","Estadual","AI",3.56652022079531,3.24346310284718,5.4,100,0,1,0.714,0.745,0.809,0.603,5,0.603
"2015","5106190","Nova Santa Helena","Estadual","AF",2.82939832444783,4.24284453410667,4.2,86.8,1.9,1,0.714,0.745,0.809,0.603,6,0.603
"2015","5106190","Nova Santa Helena","Municipal","AI",3.36600202771207,5.56653108657757,5.7,100,0,0,0.714,0.745,0.809,0.603,5,0
"2015","5106190","Nova Santa Helena","Municipal","AF",5.65538864542509,5.51633748536644,5.7,100,0,0,0.714,0.745,0.809,0.603,5,0
"2017","5106190","Nova Santa Helena","Estadual","AI",4.07175844441384,4.67184176914804,5.7,0,0,1,0.714,0.745,0.809,0.603,10,0.603
"2017","5106190","Nova Santa Helena","Estadual","AF",5.45951035781544,5.95910418695229,5.1,92.6,0,1,0.714,0.745,0.809,0.603,6,0.603
"2017","5106190","Nova Santa Helena","Municipal","AI",3.71339563862928,4.29151962356967,5.8,100,0,0,0.714,0.745,0.809,0.603,6,0
"2017","5106190","Nova Santa Helena","Municipal","AF",5.65538864542509,5.51633748536644,5.8,0,0,0,0.714,0.745,0.809,0.603,5,0
"2019","5106190","Nova Santa Helena","Estadual","AI",4.07175844441384,4.67184176914804,5.8,0,0,1,0.714,0.745,0.809,0.603,8,0.603
"2019","5106190","Nova Santa Helena","Estadual","AF",5.65538864542509,5.51633748536644,5.8,78.7,6.4,1,0.714,0.745,0.809,0.603,9,0.603
"2019","5106190","Nova Santa Helena","Municipal","AI",4.56647398843931,4.86839145106862,5.7,100,0,0,0.714,0.745,0.809,0.603,3,0
"2019","5106190","Nova Santa Helena","Municipal","AF",5.65538864542509,5.51633748536644,5.7,0,0,0,0.714,0.745,0.809,0.603,6,0
"2021","5106190","Nova Santa Helena","Estadual","AI",4.07175844441384,4.67184176914804,5.7,0,0,1,0.714,0.745,0.809,0.603,7,0.603
"2021","5106190","Nova Santa Helena","Estadual","AF",5.65538864542509,5.51633748536644,5.7,79.5,0,1,0.714,0.745,0.809,0.603,8,0.603
"2021","5106190","Nova Santa Helena","Municipal","AI",4.17301917301917,5.10512189666741,5.3,100,0,0,0.714,0.745,0.809,0.603,7,0
"2021","5106190","Nova Santa Helena","Municipal","AF",5.65538864542509,5.51633748536644,5.3,100,0,0,0.714,0.745,0.809,0.603,4,0
"2023","5106190","Nova Santa Helena","Estadual","AI",4.07175844441384,4.67184176914804,5.3,100,0,1,0.714,0.745,0.809,0.603,9,0.603
"2023","5106190","Nova Santa Helena","Estadual","AF",8.677257254012,6.34706373504036,5.3,100,0,1,0.714,0.745,0.809,0.603,6,0.603
"2023","5106190","Nova Santa Helena","Municipal","AI",5.04513961788788,4.95602345415778,5.8,97.4,0,0,0.714,0.745,0.809,0.603,7,0
"2023","5106190","Nova Santa Helena","Municipal","AF",5.65538864542509,5.51633748536644,5.8,97.4,0,0,0.714,0.745,0.809,0.603,4,0
"2015","5106208","Nova Brasilândia","Estadual","AI",2.91089331981525,3.0459035444509,5.3,100,0,1,0.651,0.673,0.845,0.485,6,0.485
"2015","5106208","Nova Brasilândia","Estadual","AF",1.58542777354659,2.84201235657546,3.9,90.4,1.4,1,0.651,0.673,0.845,0.485,5,0.485
"2015","5106208","Nova Brasilândia","Municipal","AI",3.20134940656767,4.11180705955378,3.9,95,0,0,0.651,0.673,0.845,0.485,6,0
"2015","5106208","Nova Brasilândia","Municipal","AF",3.15899329207935,2.77190561093546,3.9,100,0,0,0.651,0.673,0.845,0.485,6,0
"2017","5106208","Nova Brasilândia","Estadual","AI",2.83934134401424,3.69158378783018,5.5,100,0,1,0.651,0.673,0.845,0.485,9,0.485
"2017","5106208","Nova Brasilândia","Estadual","AF",3.0894538606403,1.84761441090555,4,91.1,1.8,1,0.651,0.673,0.845,0.485,9,0.485
"2017","5106208","Nova Brasilândia","Municipal","AI",3.20134940656767,4.11180705955378,4,100,0,0,0.651,0.673,0.845,0.485,4,0
"2017","5106208","Nova Brasilândia","Municipal","AF",2.74482109227872,2.97346640701071,4,92.3,7.7,0,0.651,0.673,0.845,0.485,7,0
"2019","5106208","Nova Brasilândia","Estadual","AI",3.02801244997777,4.72328458942632,5.3,100,0,1,0.651,0.673,0.845,0.485,6,0.485
"2019","5106208","Nova Brasilândia","Estadual","AF",2.25203430833517,2.72862755724157,3.7,77.6,0,1,0.651,0.673,0.845,0.485,7,0.485
"2019","5106208","Nova Brasilândia","Municipal","AI",3.20134940656767,4.11180705955378,3.7,100,0,0,0.651,0.673,0.845,0.485,4,0
"2019","5106208","Nova Brasilândia","Municipal","AF",6.9793270288102,5.14157973174367,5,100,0,0,0.651,0.673,0.845,0.485,7,0
"2021","5106208","Nova Brasilândia","Estadual","AI",3.95010395010395,4.4274211585775,5.1,100,0,1,0.651,0.673,0.845,0.485,9,0.485
"2021","5106208","Nova Brasilândia","Estadual","AF",3.85874067937034,3.55577813947665,4.1,76.4,5.4,1,0.651,0.673,0.845,0.485,8,0.485
"2021","5106208","Nova Brasilândia","Municipal","AI",3.20134940656767,4.11180705955378,4.1,100,0,0,0.651,0.673,0.845,0.485,3,0
"2021","5106208","Nova Brasilândia","Municipal","AF",1.60314830157415,0.31426067359459,3.6,100,0,0,0.651,0.673,0.845,0.485,6,0
"2023","5106208","Nova Brasilândia","Estadual","AI",3.20134940656767,4.11180705955378,3.6,100,0,1,0.651,0.673,0.845,0.485,9,0.485
"2023","5106208","Nova Brasilândia","Estadual","AF",3.15899329207935,2.77190561093546,3.6,100,0,1,0.651,0.673,0.845,0.485,6,0.485
"2023","5106208","Nova Brasilândia","Municipal","AI",3.27839596892715,4.67084221748401,5.5,100,0,0,0.651,0.673,0.845,0.485,6,0
"2023","5106208","Nova Brasilândia","Municipal","AF",3.15899329207935,2.77190561093546,5.5,100,0,0,0.651,0.673,0.845,0.485,5,0
"2015","5106216","Nova Canaã do Norte","Estadual","AI",4.2086290413428,4.48576409064497,5.7,97.9,2.1,1,0.686,0.692,0.815,0.572,6,0.572
"2015","5106216","Nova Canaã do Norte","Estadual","AF",5.75145976136075,6.88311688311688,4.9,85.9,0,1,0.686,0.692,0.815,0.572,9,0.572
"2015","5106216","Nova Canaã do Norte","Municipal","AI",4.83046074124141,5.23649041255084,5.6,92.1333333333333,0,0,0.686,0.692,0.815,0.572,3,0
"2015","5106216","Nova Canaã do Norte","Municipal","AF",5.41744302266332,5.72622898205485,5.6,93.8,6.2,0,0.686,0.692,0.815,0.572,4,0
"2017","5106216","Nova Canaã do Norte","Estadual","AI",4.08010680907877,3.53438134958828,5.5,48.8,0,1,0.686,0.692,0.815,0.572,6,0.572
"2017","5106216","Nova Canaã do Norte","Estadual","AF",5.11111111111111,6.83909444985394,4.8,74.3,4.1,1,0.686,0.692,0.815,0.572,8,0.572
"2017","5106216","Nova Canaã do Norte","Municipal","AI",3.61370716510903,4.18671799807507,5.6,98.7666666666667,0,0,0.686,0.692,0.815,0.572,5,0
"2017","5106216","Nova Canaã do Norte","Municipal","AF",5.65065913370998,6.66747809152873,5,90.9,4.6,0,0.686,0.692,0.815,0.572,7,0
"2019","5106216","Nova Canaã do Norte","Estadual","AI",5.20120053357047,5.56355455568054,5.9,50,0,1,0.686,0.692,0.815,0.572,8,0.572
"2019","5106216","Nova Canaã do Norte","Estadual","AF",7.46096327248735,6.14957322855982,4.7,75,6.2,1,0.686,0.692,0.815,0.572,5,0.572
"2019","5106216","Nova Canaã do Norte","Municipal","AI",4.84882169853268,4.50281214848144,5.6,95.0333333333333,0,0,0.686,0.692,0.815,0.572,6,0
"2019","5106216","Nova Canaã do Norte","Municipal","AF",6.28876182098087,6.15770220837285,4.9,100,0,0,0.686,0.692,0.815,0.572,6,0
"2021","5106216","Nova Canaã do Norte","Estadual","AI",5.23331023331023,5.44173562961306,5.5,100,0,1,0.686,0.692,0.815,0.572,9,0.572
"2021","5106216","Nova Canaã do Norte","Estadual","AF",5.41744302266332,5.72622898205485,5.5,90.2,0,1,0.686,0.692,0.815,0.572,9,0.572
"2021","5106216","Nova Canaã do Norte","Municipal","AI",4.93993993993994,6.10377991500783,5.5,99.4666666666667,0.533333333333333,0,0.686,0.692,0.815,0.572,5,0
"2021","5106216","Nova Canaã do Norte","Municipal","AF",4.69759734879867,4.32077125328659,4.7,100,0,0,0.686,0.692,0.815,0.572,6,0
"2023","5106216","Nova Canaã do Norte","Estadual","AI",4.45412555112324,4.82675906183369,5.8,100,0,1,0.686,0.692,0.815,0.572,8,0.572
"2023","5106216","Nova Canaã do Norte","Estadual","AF",4.44156265196953,4.53381575285277,4.5,92.4,7.6,1,0.686,0.692,0.815,0.572,7,0.572
